"Town","FIPS","Year","Measure Type","Variable","Value"
"Barkhamsted","0900502760","1993","Number","Housing Permits",13
"Barkhamsted","0900502760","1993","Percent","Housing Permits",0.1
"Barkhamsted","0900502760","1994","Number","Housing Permits",14
"Barkhamsted","0900502760","1994","Percent","Housing Permits",0.1
"Barkhamsted","0900502760","1995","Number","Housing Permits",5
"Barkhamsted","0900502760","1995","Percent","Housing Permits",0.1
"Barkhamsted","0900502760","1996","Number","Housing Permits",17
"Barkhamsted","0900502760","1996","Percent","Housing Permits",0.2
"Barkhamsted","0900502760","1997","Number","Housing Permits",23
"Barkhamsted","0900502760","1997","Percent","Housing Permits",0.2
"Barkhamsted","0900502760","1998","Number","Housing Permits",26
"Barkhamsted","0900502760","1998","Percent","Housing Permits",0.2
"Barkhamsted","0900502760","1999","Number","Housing Permits",19
"Barkhamsted","0900502760","1999","Percent","Housing Permits",0.2
"Barkhamsted","0900502760","2000","Number","Housing Permits",16
"Barkhamsted","0900502760","2000","Percent","Housing Permits",0.2
"Barkhamsted","0900502760","2001","Number","Housing Permits",24
"Barkhamsted","0900502760","2001","Percent","Housing Permits",0.3
"Barkhamsted","0900502760","2002","Number","Housing Permits",23
"Barkhamsted","0900502760","2002","Percent","Housing Permits",0.2
"Barkhamsted","0900502760","2003","Number","Housing Permits",16
"Barkhamsted","0900502760","2003","Percent","Housing Permits",0.2
"Barkhamsted","0900502760","2004","Number","Housing Permits",17
"Barkhamsted","0900502760","2004","Percent","Housing Permits",0.1
"Barkhamsted","0900502760","2005","Number","Housing Permits",8
"Barkhamsted","0900502760","2005","Percent","Housing Permits",0.1
"Barkhamsted","0900502760","2006","Number","Housing Permits",8
"Barkhamsted","0900502760","2006","Percent","Housing Permits",0.1
"Barkhamsted","0900502760","2007","Number","Housing Permits",9
"Barkhamsted","0900502760","2007","Percent","Housing Permits",0.1
"Barkhamsted","0900502760","2008","Number","Housing Permits",10
"Barkhamsted","0900502760","2008","Percent","Housing Permits",0.2
"Barkhamsted","0900502760","2009","Number","Housing Permits",3
"Barkhamsted","0900502760","2009","Percent","Housing Permits",0.1
"Barkhamsted","0900502760","2010","Number","Housing Permits",4
"Barkhamsted","0900502760","2010","Percent","Housing Permits",0.1
"Barkhamsted","0900502760","2011","Number","Housing Permits",3
"Barkhamsted","0900502760","2011","Percent","Housing Permits",0.1
"Barkhamsted","0900502760","2012","Number","Housing Permits",1
"Barkhamsted","0900502760","2012","Percent","Housing Permits",0
"Barkhamsted","0900502760","2013","Number","Housing Permits",4
"Barkhamsted","0900502760","2013","Percent","Housing Permits",0.1
"Barkhamsted","0900502760","2014","Number","Housing Permits",6
"Barkhamsted","0900502760","2014","Percent","Housing Permits",0.1
"Barkhamsted","0900502760","2015","Number","Housing Permits",3
"Barkhamsted","0900502760","2015","Percent","Housing Permits",0
"Barkhamsted","0900502760","2016","Number","Housing Permits",0
"Barkhamsted","0900502760","2016","Percent","Housing Permits",0
"Beacon Falls","0900903250","1990","Number","Housing Permits",18
"Beacon Falls","0900903250","1990","Percent","Housing Permits",0.2
"Beacon Falls","0900903250","1991","Number","Housing Permits",22
"Beacon Falls","0900903250","1991","Percent","Housing Permits",0.3
"Beacon Falls","0900903250","1992","Number","Housing Permits",27
"Beacon Falls","0900903250","1992","Percent","Housing Permits",0.3
"Beacon Falls","0900903250","1993","Number","Housing Permits",25
"Beacon Falls","0900903250","1993","Percent","Housing Permits",0.3
"Beacon Falls","0900903250","1994","Number","Housing Permits",18
"Beacon Falls","0900903250","1994","Percent","Housing Permits",0.2
"Beacon Falls","0900903250","1995","Number","Housing Permits",18
"Beacon Falls","0900903250","1995","Percent","Housing Permits",0.2
"Beacon Falls","0900903250","1996","Number","Housing Permits",22
"Beacon Falls","0900903250","1996","Percent","Housing Permits",0.3
"Beacon Falls","0900903250","1997","Number","Housing Permits",25
"Beacon Falls","0900903250","1997","Percent","Housing Permits",0.3
"Beacon Falls","0900903250","1998","Number","Housing Permits",24
"Beacon Falls","0900903250","1998","Percent","Housing Permits",0.2
"Beacon Falls","0900903250","1999","Number","Housing Permits",49
"Beacon Falls","0900903250","1999","Percent","Housing Permits",0.5
"Beacon Falls","0900903250","2000","Number","Housing Permits",48
"Beacon Falls","0900903250","2000","Percent","Housing Permits",0.5
"Beacon Falls","0900903250","2001","Number","Housing Permits",24
"Beacon Falls","0900903250","2001","Percent","Housing Permits",0.3
"Beacon Falls","0900903250","2002","Number","Housing Permits",14
"Beacon Falls","0900903250","2002","Percent","Housing Permits",0.1
"Beacon Falls","0900903250","2003","Number","Housing Permits",17
"Beacon Falls","0900903250","2003","Percent","Housing Permits",0.2
"Beacon Falls","0900903250","2004","Number","Housing Permits",30
"Beacon Falls","0900903250","2004","Percent","Housing Permits",0.3
"Beacon Falls","0900903250","2005","Number","Housing Permits",59
"Beacon Falls","0900903250","2005","Percent","Housing Permits",0.5
"Beacon Falls","0900903250","2006","Number","Housing Permits",38
"Beacon Falls","0900903250","2006","Percent","Housing Permits",0.4
"Beacon Falls","0900903250","2007","Number","Housing Permits",22
"Beacon Falls","0900903250","2007","Percent","Housing Permits",0.3
"Beacon Falls","0900903250","2008","Number","Housing Permits",23
"Beacon Falls","0900903250","2008","Percent","Housing Permits",0.4
"Beacon Falls","0900903250","2009","Number","Housing Permits",28
"Beacon Falls","0900903250","2009","Percent","Housing Permits",0.7
"Beacon Falls","0900903250","2010","Number","Housing Permits",9
"Beacon Falls","0900903250","2010","Percent","Housing Permits",0.2
"Beacon Falls","0900903250","2011","Number","Housing Permits",3
"Beacon Falls","0900903250","2011","Percent","Housing Permits",0.1
"Beacon Falls","0900903250","2012","Number","Housing Permits",5
"Beacon Falls","0900903250","2012","Percent","Housing Permits",0.1
"Beacon Falls","0900903250","2013","Number","Housing Permits",11
"Beacon Falls","0900903250","2013","Percent","Housing Permits",0.2
"Beacon Falls","0900903250","2014","Number","Housing Permits",25
"Beacon Falls","0900903250","2014","Percent","Housing Permits",0.5
"Beacon Falls","0900903250","2015","Number","Housing Permits",21
"Beacon Falls","0900903250","2015","Percent","Housing Permits",0.3
"Beacon Falls","0900903250","2016","Number","Housing Permits",23
"Beacon Falls","0900903250","2016","Percent","Housing Permits",0.4
"Berlin","0900304300","1990","Number","Housing Permits",69
"Berlin","0900304300","1990","Percent","Housing Permits",0.9
"Berlin","0900304300","1991","Number","Housing Permits",83
"Berlin","0900304300","1991","Percent","Housing Permits",1.1
"Berlin","0900304300","1992","Number","Housing Permits",99
"Berlin","0900304300","1992","Percent","Housing Permits",1.2
"Berlin","0900304300","1993","Number","Housing Permits",106
"Berlin","0900304300","1993","Percent","Housing Permits",1.2
"Berlin","0900304300","1994","Number","Housing Permits",98
"Berlin","0900304300","1994","Percent","Housing Permits",1
"Berlin","0900304300","1995","Number","Housing Permits",50
"Berlin","0900304300","1995","Percent","Housing Permits",0.6
"Berlin","0900304300","1996","Number","Housing Permits",66
"Berlin","0900304300","1996","Percent","Housing Permits",0.8
"Berlin","0900304300","1997","Number","Housing Permits",66
"Berlin","0900304300","1997","Percent","Housing Permits",0.7
"Berlin","0900304300","1998","Number","Housing Permits",89
"Berlin","0900304300","1998","Percent","Housing Permits",0.8
"Berlin","0900304300","1999","Number","Housing Permits",103
"Berlin","0900304300","1999","Percent","Housing Permits",1
"Berlin","0900304300","2000","Number","Housing Permits",103
"Berlin","0900304300","2000","Percent","Housing Permits",1.1
"Berlin","0900304300","2001","Number","Housing Permits",225
"Berlin","0900304300","2001","Percent","Housing Permits",2.4
"Berlin","0900304300","2002","Number","Housing Permits",91
"Berlin","0900304300","2002","Percent","Housing Permits",0.9
"Berlin","0900304300","2003","Number","Housing Permits",80
"Berlin","0900304300","2003","Percent","Housing Permits",0.8
"Berlin","0900304300","2004","Number","Housing Permits",76
"Berlin","0900304300","2004","Percent","Housing Permits",0.6
"Berlin","0900304300","2005","Number","Housing Permits",257
"Berlin","0900304300","2005","Percent","Housing Permits",2.2
"Berlin","0900304300","2006","Number","Housing Permits",111
"Berlin","0900304300","2006","Percent","Housing Permits",1.2
"Berlin","0900304300","2007","Number","Housing Permits",74
"Berlin","0900304300","2007","Percent","Housing Permits",1
"Berlin","0900304300","2008","Number","Housing Permits",50
"Berlin","0900304300","2008","Percent","Housing Permits",1
"Berlin","0900304300","2009","Number","Housing Permits",49
"Berlin","0900304300","2009","Percent","Housing Permits",1.3
"Berlin","0900304300","2010","Number","Housing Permits",116
"Berlin","0900304300","2010","Percent","Housing Permits",3
"Berlin","0900304300","2011","Number","Housing Permits",124
"Berlin","0900304300","2011","Percent","Housing Permits",3.9
"Berlin","0900304300","2012","Number","Housing Permits",57
"Berlin","0900304300","2012","Percent","Housing Permits",1.2
"Berlin","0900304300","2013","Number","Housing Permits",38
"Berlin","0900304300","2013","Percent","Housing Permits",0.7
"Berlin","0900304300","2014","Number","Housing Permits",10
"Berlin","0900304300","2014","Percent","Housing Permits",0.2
"Berlin","0900304300","2015","Number","Housing Permits",28
"Berlin","0900304300","2015","Percent","Housing Permits",0.5
"Berlin","0900304300","2016","Number","Housing Permits",11
"Berlin","0900304300","2016","Percent","Housing Permits",0.2
"Bethany","0900904580","1990","Number","Housing Permits",12
"Bethany","0900904580","1990","Percent","Housing Permits",0.2
"Bethany","0900904580","1991","Number","Housing Permits",16
"Bethany","0900904580","1991","Percent","Housing Permits",0.2
"Bethany","0900904580","1992","Number","Housing Permits",19
"Bethany","0900904580","1992","Percent","Housing Permits",0.2
"Bethany","0900904580","1993","Number","Housing Permits",29
"Bethany","0900904580","1993","Percent","Housing Permits",0.3
"Bethany","0900904580","1994","Number","Housing Permits",36
"Bethany","0900904580","1994","Percent","Housing Permits",0.4
"Bethany","0900904580","1995","Number","Housing Permits",19
"Bethany","0900904580","1995","Percent","Housing Permits",0.2
"Bethany","0900904580","1996","Number","Housing Permits",32
"Bethany","0900904580","1996","Percent","Housing Permits",0.4
"Bethany","0900904580","1997","Number","Housing Permits",21
"Bethany","0900904580","1997","Percent","Housing Permits",0.2
"Bethany","0900904580","1998","Number","Housing Permits",29
"Bethany","0900904580","1998","Percent","Housing Permits",0.2
"Bethany","0900904580","1999","Number","Housing Permits",27
"Bethany","0900904580","1999","Percent","Housing Permits",0.3
"Bethany","0900904580","2000","Number","Housing Permits",29
"Bethany","0900904580","2000","Percent","Housing Permits",0.3
"Bethany","0900904580","2001","Number","Housing Permits",16
"Bethany","0900904580","2001","Percent","Housing Permits",0.2
"Bethany","0900904580","2002","Number","Housing Permits",42
"Bethany","0900904580","2002","Percent","Housing Permits",0.4
"Bethany","0900904580","2003","Number","Housing Permits",35
"Bethany","0900904580","2003","Percent","Housing Permits",0.3
"Bethany","0900904580","2004","Number","Housing Permits",30
"Bethany","0900904580","2004","Percent","Housing Permits",0.3
"Bethany","0900904580","2005","Number","Housing Permits",30
"Bethany","0900904580","2005","Percent","Housing Permits",0.3
"Bethany","0900904580","2006","Number","Housing Permits",27
"Bethany","0900904580","2006","Percent","Housing Permits",0.3
"Bethany","0900904580","2007","Number","Housing Permits",9
"Bethany","0900904580","2007","Percent","Housing Permits",0.1
"Bethany","0900904580","2008","Number","Housing Permits",5
"Bethany","0900904580","2008","Percent","Housing Permits",0.1
"Bethany","0900904580","2009","Number","Housing Permits",5
"Bethany","0900904580","2009","Percent","Housing Permits",0.1
"Bethany","0900904580","2010","Number","Housing Permits",2
"Bethany","0900904580","2010","Percent","Housing Permits",0.1
"Bethany","0900904580","2011","Number","Housing Permits",0
"Bethany","0900904580","2011","Percent","Housing Permits",0
"Bethany","0900904580","2012","Number","Housing Permits",3
"Bethany","0900904580","2012","Percent","Housing Permits",0.1
"Bethany","0900904580","2013","Number","Housing Permits",2
"Bethany","0900904580","2013","Percent","Housing Permits",0
"Bethany","0900904580","2014","Number","Housing Permits",2
"Bethany","0900904580","2014","Percent","Housing Permits",0
"Bethany","0900904580","2015","Number","Housing Permits",3
"Bethany","0900904580","2015","Percent","Housing Permits",0
"Bethany","0900904580","2016","Number","Housing Permits",3
"Bethany","0900904580","2016","Percent","Housing Permits",0.1
"Bethel","0900104720","1990","Number","Housing Permits",19
"Bethel","0900104720","1990","Percent","Housing Permits",0.2
"Bethel","0900104720","1991","Number","Housing Permits",38
"Bethel","0900104720","1991","Percent","Housing Permits",0.5
"Bethel","0900104720","1992","Number","Housing Permits",43
"Bethel","0900104720","1992","Percent","Housing Permits",0.5
"Bethel","0900104720","1993","Number","Housing Permits",40
"Bethel","0900104720","1993","Percent","Housing Permits",0.4
"Bethel","0900104720","1994","Number","Housing Permits",48
"Bethel","0900104720","1994","Percent","Housing Permits",0.5
"Bethel","0900104720","1995","Number","Housing Permits",29
"Bethel","0900104720","1995","Percent","Housing Permits",0.4
"Bethel","0900104720","1996","Number","Housing Permits",45
"Bethel","0900104720","1996","Percent","Housing Permits",0.6
"Bethel","0900104720","1997","Number","Housing Permits",43
"Bethel","0900104720","1997","Percent","Housing Permits",0.5
"Bethel","0900104720","1998","Number","Housing Permits",41
"Bethel","0900104720","1998","Percent","Housing Permits",0.3
"Bethel","0900104720","1999","Number","Housing Permits",46
"Bethel","0900104720","1999","Percent","Housing Permits",0.4
"Bethel","0900104720","2000","Number","Housing Permits",40
"Bethel","0900104720","2000","Percent","Housing Permits",0.4
"Bethel","0900104720","2001","Number","Housing Permits",90
"Bethel","0900104720","2001","Percent","Housing Permits",1
"Bethel","0900104720","2002","Number","Housing Permits",61
"Bethel","0900104720","2002","Percent","Housing Permits",0.6
"Bethel","0900104720","2003","Number","Housing Permits",76
"Bethel","0900104720","2003","Percent","Housing Permits",0.7
"Bethel","0900104720","2004","Number","Housing Permits",28
"Bethel","0900104720","2004","Percent","Housing Permits",0.2
"Bethel","0900104720","2005","Number","Housing Permits",16
"Bethel","0900104720","2005","Percent","Housing Permits",0.1
"Bethel","0900104720","2006","Number","Housing Permits",49
"Bethel","0900104720","2006","Percent","Housing Permits",0.5
"Bethel","0900104720","2007","Number","Housing Permits",8
"Bethel","0900104720","2007","Percent","Housing Permits",0.1
"Bethel","0900104720","2008","Number","Housing Permits",25
"Bethel","0900104720","2008","Percent","Housing Permits",0.5
"Bethel","0900104720","2009","Number","Housing Permits",47
"Bethel","0900104720","2009","Percent","Housing Permits",1.2
"Bethel","0900104720","2010","Number","Housing Permits",65
"Bethel","0900104720","2010","Percent","Housing Permits",1.7
"Bethel","0900104720","2011","Number","Housing Permits",54
"Bethel","0900104720","2011","Percent","Housing Permits",1.7
"Bethel","0900104720","2012","Number","Housing Permits",42
"Bethel","0900104720","2012","Percent","Housing Permits",0.9
"Bethel","0900104720","2013","Number","Housing Permits",47
"Bethel","0900104720","2013","Percent","Housing Permits",0.9
"Bethel","0900104720","2014","Number","Housing Permits",86
"Bethel","0900104720","2014","Percent","Housing Permits",1.6
"Bethel","0900104720","2015","Number","Housing Permits",118
"Bethel","0900104720","2015","Percent","Housing Permits",1.9
"Bethel","0900104720","2016","Number","Housing Permits",68
"Bethel","0900104720","2016","Percent","Housing Permits",1.2
"Bethlehem","0900504930","1990","Number","Housing Permits",15
"Bethlehem","0900504930","1990","Percent","Housing Permits",0.2
"Bethlehem","0900504930","1991","Number","Housing Permits",9
"Bethlehem","0900504930","1991","Percent","Housing Permits",0.1
"Bethlehem","0900504930","1992","Number","Housing Permits",15
"Bethlehem","0900504930","1992","Percent","Housing Permits",0.2
"Bethlehem","0900504930","1993","Number","Housing Permits",18
"Bethlehem","0900504930","1993","Percent","Housing Permits",0.2
"Bethlehem","0900504930","1994","Number","Housing Permits",19
"Bethlehem","0900504930","1994","Percent","Housing Permits",0.2
"Bethlehem","0900504930","1995","Number","Housing Permits",12
"Bethlehem","0900504930","1995","Percent","Housing Permits",0.1
